Reference,Date,Value
GBP-LIBOR-3M,1992-01-10,0.10563
GBP-LIBOR-3M,1992-01-13,0.1075
GBP-LIBOR-3M,1992-01-14,0.1075
GBP-LIBOR-3M,1992-01-15,0.10688
GBP-LIBOR-3M,1992-01-16,0.10688
GBP-LIBOR-3M,1992-01-17,0.10688
GBP-LIBOR-3M,1992-01-20,0.10688
GBP-LIBOR-3M,1992-01-21,0.10672
GBP-LIBOR-3M,1992-01-22,0.10688
GBP-LIBOR-3M,1992-01-23,0.10688
GBP-LIBOR-3M,1992-01-24,0.10688
GBP-LIBOR-3M,1992-01-27,0.10688
GBP-LIBOR-3M,1992-01-28,0.10625
GBP-LIBOR-3M,1992-01-29,0.10625
GBP-LIBOR-3M,1992-01-30,0.10625
GBP-LIBOR-3M,1992-01-31,0.10742
GBP-LIBOR-3M,1992-02-03,0.10625
GBP-LIBOR-3M,1992-02-04,0.1068
GBP-LIBOR-3M,1992-02-05,0.10625
GBP-LIBOR-3M,1992-02-06,0.10625
GBP-LIBOR-3M,1992-02-07,0.10563
GBP-LIBOR-3M,1992-02-10,0.105
GBP-LIBOR-3M,1992-02-11,0.10375
GBP-LIBOR-3M,1992-02-12,0.10438
GBP-LIBOR-3M,1992-02-13,0.10438
GBP-LIBOR-3M,1992-02-14,0.10438
GBP-LIBOR-3M,1992-02-17,0.10375
GBP-LIBOR-3M,1992-02-18,0.10313
GBP-LIBOR-3M,1992-02-19,0.1025
GBP-LIBOR-3M,1992-02-20,0.1025
GBP-LIBOR-3M,1992-02-21,0.10313
GBP-LIBOR-3M,1992-02-24,0.10313
GBP-LIBOR-3M,1992-02-25,0.1025
GBP-LIBOR-3M,1992-02-26,0.10313
GBP-LIBOR-3M,1992-02-27,0.10352
GBP-LIBOR-3M,1992-02-28,0.10375
GBP-LIBOR-3M,1992-03-02,0.10375
GBP-LIBOR-3M,1992-03-03,0.10375
GBP-LIBOR-3M,1992-03-04,0.10375
GBP-LIBOR-3M,1992-03-05,0.10461
GBP-LIBOR-3M,1992-03-06,0.105
GBP-LIBOR-3M,1992-03-09,0.10438
GBP-LIBOR-3M,1992-03-10,0.10375
GBP-LIBOR-3M,1992-03-11,0.105
GBP-LIBOR-3M,1992-03-12,0.10703
GBP-LIBOR-3M,1992-03-13,0.10711
GBP-LIBOR-3M,1992-03-16,0.1075
GBP-LIBOR-3M,1992-03-17,0.1075
GBP-LIBOR-3M,1992-03-18,0.10813
GBP-LIBOR-3M,1992-03-19,0.10813
GBP-LIBOR-3M,1992-03-20,0.1075
GBP-LIBOR-3M,1992-03-23,0.10875
GBP-LIBOR-3M,1992-03-24,0.10875
GBP-LIBOR-3M,1992-03-25,0.10875
GBP-LIBOR-3M,1992-03-26,0.10813
GBP-LIBOR-3M,1992-03-27,0.10875
GBP-LIBOR-3M,1992-03-30,0.10875
GBP-LIBOR-3M,1992-03-31,0.10875
GBP-LIBOR-3M,1992-04-01,0.11117
GBP-LIBOR-3M,1992-04-02,0.11125
GBP-LIBOR-3M,1992-04-03,0.11125
GBP-LIBOR-3M,1992-04-06,0.11063
GBP-LIBOR-3M,1992-04-07,0.11
GBP-LIBOR-3M,1992-04-08,0.10852
GBP-LIBOR-3M,1992-04-09,0.10875
GBP-LIBOR-3M,1992-04-10,0.10375
GBP-LIBOR-3M,1992-04-13,0.10375
GBP-LIBOR-3M,1992-04-14,0.105
GBP-LIBOR-3M,1992-04-15,0.105
GBP-LIBOR-3M,1992-04-16,0.10375
GBP-LIBOR-3M,1992-04-21,0.105
GBP-LIBOR-3M,1992-04-22,0.105
GBP-LIBOR-3M,1992-04-23,0.105
GBP-LIBOR-3M,1992-04-24,0.10563
GBP-LIBOR-3M,1992-04-27,0.10563
GBP-LIBOR-3M,1992-04-28,0.10563
GBP-LIBOR-3M,1992-04-29,0.10563
GBP-LIBOR-3M,1992-04-30,0.10625
GBP-LIBOR-3M,1992-05-01,0.10375
GBP-LIBOR-3M,1992-05-05,0.10188
GBP-LIBOR-3M,1992-05-06,0.10195
GBP-LIBOR-3M,1992-05-07,0.10188
GBP-LIBOR-3M,1992-05-08,0.10156
GBP-LIBOR-3M,1992-05-11,0.10125
GBP-LIBOR-3M,1992-05-12,0.10148
GBP-LIBOR-3M,1992-05-13,0.10125
GBP-LIBOR-3M,1992-05-14,0.10102
GBP-LIBOR-3M,1992-05-15,0.1
GBP-LIBOR-3M,1992-05-18,0.1
GBP-LIBOR-3M,1992-05-19,0.10063
GBP-LIBOR-3M,1992-05-20,0.10063
GBP-LIBOR-3M,1992-05-21,0.09938
GBP-LIBOR-3M,1992-05-22,0.09938
GBP-LIBOR-3M,1992-05-26,0.10063
GBP-LIBOR-3M,1992-05-27,0.10125
GBP-LIBOR-3M,1992-05-28,0.10125
GBP-LIBOR-3M,1992-05-29,0.10063
GBP-LIBOR-3M,1992-06-01,0.10063
GBP-LIBOR-3M,1992-06-02,0.1
GBP-LIBOR-3M,1992-06-03,0.1
GBP-LIBOR-3M,1992-06-04,0.1
GBP-LIBOR-3M,1992-06-05,0.1
GBP-LIBOR-3M,1992-06-08,0.1
GBP-LIBOR-3M,1992-06-09,0.1
GBP-LIBOR-3M,1992-06-10,0.1
GBP-LIBOR-3M,1992-06-11,0.09969
GBP-LIBOR-3M,1992-06-12,0.1
GBP-LIBOR-3M,1992-06-15,0.10063
GBP-LIBOR-3M,1992-06-16,0.10063
GBP-LIBOR-3M,1992-06-17,0.10063
GBP-LIBOR-3M,1992-06-18,0.10023
GBP-LIBOR-3M,1992-06-19,0.1
GBP-LIBOR-3M,1992-06-22,0.10063
GBP-LIBOR-3M,1992-06-23,0.10063
GBP-LIBOR-3M,1992-06-24,0.10086
GBP-LIBOR-3M,1992-06-25,0.10125
GBP-LIBOR-3M,1992-06-26,0.10164
GBP-LIBOR-3M,1992-06-29,0.10188
GBP-LIBOR-3M,1992-06-30,0.10188
GBP-LIBOR-3M,1992-07-01,0.1007
GBP-LIBOR-3M,1992-07-02,0.10063
GBP-LIBOR-3M,1992-07-03,0.09883
GBP-LIBOR-3M,1992-07-06,0.1
GBP-LIBOR-3M,1992-07-07,0.10063
GBP-LIBOR-3M,1992-07-08,0.10125
GBP-LIBOR-3M,1992-07-09,0.10109
GBP-LIBOR-3M,1992-07-10,0.10063
GBP-LIBOR-3M,1992-07-13,0.10125
GBP-LIBOR-3M,1992-07-14,0.10188
GBP-LIBOR-3M,1992-07-15,0.10188
GBP-LIBOR-3M,1992-07-16,0.1025
GBP-LIBOR-3M,1992-07-17,0.10188
GBP-LIBOR-3M,1992-07-20,0.10375
GBP-LIBOR-3M,1992-07-21,0.10375
GBP-LIBOR-3M,1992-07-22,0.10375
GBP-LIBOR-3M,1992-07-23,0.10375
GBP-LIBOR-3M,1992-07-24,0.10297
GBP-LIBOR-3M,1992-07-27,0.1025
GBP-LIBOR-3M,1992-07-28,0.10273
GBP-LIBOR-3M,1992-07-29,0.10336
GBP-LIBOR-3M,1992-07-30,0.10313
GBP-LIBOR-3M,1992-07-31,0.10375
GBP-LIBOR-3M,1992-08-03,0.10438
GBP-LIBOR-3M,1992-08-04,0.10352
GBP-LIBOR-3M,1992-08-05,0.10375
GBP-LIBOR-3M,1992-08-06,0.10375
GBP-LIBOR-3M,1992-08-07,0.10313
GBP-LIBOR-3M,1992-08-10,0.10289
GBP-LIBOR-3M,1992-08-11,0.1025
GBP-LIBOR-3M,1992-08-12,0.1025
GBP-LIBOR-3M,1992-08-13,0.1025
GBP-LIBOR-3M,1992-08-14,0.1025
GBP-LIBOR-3M,1992-08-17,0.1025
GBP-LIBOR-3M,1992-08-18,0.1025
GBP-LIBOR-3M,1992-08-19,0.1025
GBP-LIBOR-3M,1992-08-20,0.1025
GBP-LIBOR-3M,1992-08-21,0.10359
GBP-LIBOR-3M,1992-08-24,0.10688
GBP-LIBOR-3M,1992-08-25,0.10813
GBP-LIBOR-3M,1992-08-26,0.10781
GBP-LIBOR-3M,1992-08-27,0.10625
GBP-LIBOR-3M,1992-08-28,0.10625
GBP-LIBOR-3M,1992-09-01,0.10625
GBP-LIBOR-3M,1992-09-02,0.10625
GBP-LIBOR-3M,1992-09-03,0.105
GBP-LIBOR-3M,1992-09-04,0.10305
GBP-LIBOR-3M,1992-09-07,0.1025
GBP-LIBOR-3M,1992-09-08,0.10313
GBP-LIBOR-3M,1992-09-09,0.10508
GBP-LIBOR-3M,1992-09-10,0.10563
GBP-LIBOR-3M,1992-09-11,0.105
GBP-LIBOR-3M,1992-09-14,0.1025
GBP-LIBOR-3M,1992-09-15,0.10516
GBP-LIBOR-3M,1992-09-16,0.12
GBP-LIBOR-3M,1992-09-17,0.105
GBP-LIBOR-3M,1992-09-18,0.09836
GBP-LIBOR-3M,1992-09-21,0.09375
GBP-LIBOR-3M,1992-09-22,0.09211
GBP-LIBOR-3M,1992-09-23,0.09188
GBP-LIBOR-3M,1992-09-24,0.09227
GBP-LIBOR-3M,1992-09-25,0.09281
GBP-LIBOR-3M,1992-09-28,0.09188
GBP-LIBOR-3M,1992-09-29,0.09
GBP-LIBOR-3M,1992-09-30,0.09063
GBP-LIBOR-3M,1992-10-01,0.09125
GBP-LIBOR-3M,1992-10-02,0.09
GBP-LIBOR-3M,1992-10-05,0.09375
GBP-LIBOR-3M,1992-10-06,0.09133
GBP-LIBOR-3M,1992-10-07,0.09016
GBP-LIBOR-3M,1992-10-08,0.08875
GBP-LIBOR-3M,1992-10-09,0.08875
GBP-LIBOR-3M,1992-10-12,0.0875
GBP-LIBOR-3M,1992-10-13,0.08688
GBP-LIBOR-3M,1992-10-14,0.08625
GBP-LIBOR-3M,1992-10-15,0.08758
GBP-LIBOR-3M,1992-10-16,0.08625
GBP-LIBOR-3M,1992-10-19,0.08078
GBP-LIBOR-3M,1992-10-20,0.0775
GBP-LIBOR-3M,1992-10-21,0.07695
GBP-LIBOR-3M,1992-10-22,0.07727
GBP-LIBOR-3M,1992-10-23,0.0775
GBP-LIBOR-3M,1992-10-26,0.08
GBP-LIBOR-3M,1992-10-27,0.07938
GBP-LIBOR-3M,1992-10-28,0.07625
GBP-LIBOR-3M,1992-10-29,0.07625
GBP-LIBOR-3M,1992-10-30,0.07625
GBP-LIBOR-3M,1992-11-02,0.07625
GBP-LIBOR-3M,1992-11-03,0.075
GBP-LIBOR-3M,1992-11-04,0.07352
GBP-LIBOR-3M,1992-11-05,0.07375
GBP-LIBOR-3M,1992-11-06,0.07313
GBP-LIBOR-3M,1992-11-09,0.07063
GBP-LIBOR-3M,1992-11-10,0.07063
GBP-LIBOR-3M,1992-11-11,0.07063
GBP-LIBOR-3M,1992-11-12,0.07063
GBP-LIBOR-3M,1992-11-13,0.07094
GBP-LIBOR-3M,1992-11-16,0.07289
GBP-LIBOR-3M,1992-11-17,0.07359
GBP-LIBOR-3M,1992-11-18,0.0725
GBP-LIBOR-3M,1992-11-19,0.07211
GBP-LIBOR-3M,1992-11-20,0.07188
GBP-LIBOR-3M,1992-11-23,0.0725
GBP-LIBOR-3M,1992-11-24,0.07305
GBP-LIBOR-3M,1992-11-25,0.0725
GBP-LIBOR-3M,1992-11-26,0.0725
GBP-LIBOR-3M,1992-11-27,0.07313
GBP-LIBOR-3M,1992-11-30,0.07438
GBP-LIBOR-3M,1992-12-01,0.07422
GBP-LIBOR-3M,1992-12-02,0.07313
GBP-LIBOR-3M,1992-12-03,0.07211
GBP-LIBOR-3M,1992-12-04,0.07156
GBP-LIBOR-3M,1992-12-07,0.07164
GBP-LIBOR-3M,1992-12-08,0.07188
GBP-LIBOR-3M,1992-12-09,0.07188
GBP-LIBOR-3M,1992-12-10,0.07148
GBP-LIBOR-3M,1992-12-11,0.07188
GBP-LIBOR-3M,1992-12-14,0.07188
GBP-LIBOR-3M,1992-12-15,0.07211
GBP-LIBOR-3M,1992-12-16,0.07313
GBP-LIBOR-3M,1992-12-17,0.07313
GBP-LIBOR-3M,1992-12-18,0.07305
GBP-LIBOR-3M,1992-12-21,0.0725
GBP-LIBOR-3M,1992-12-22,0.07313
GBP-LIBOR-3M,1992-12-23,0.0732
GBP-LIBOR-3M,1992-12-24,0.0725
GBP-LIBOR-3M,1992-12-29,0.07188
GBP-LIBOR-3M,1992-12-30,0.07125
GBP-LIBOR-3M,1992-12-31,0.0707
GBP-LIBOR-3M,1993-01-04,0.07156
GBP-LIBOR-3M,1993-01-05,0.07234
GBP-LIBOR-3M,1993-01-06,0.07297
GBP-LIBOR-3M,1993-01-07,0.0725
GBP-LIBOR-3M,1993-01-08,0.0725
GBP-LIBOR-3M,1993-01-11,0.0725
GBP-LIBOR-3M,1993-01-12,0.07211
GBP-LIBOR-3M,1993-01-13,0.07188
GBP-LIBOR-3M,1993-01-14,0.07
GBP-LIBOR-3M,1993-01-15,0.07063
GBP-LIBOR-3M,1993-01-18,0.07
GBP-LIBOR-3M,1993-01-19,0.07055
GBP-LIBOR-3M,1993-01-20,0.07125
GBP-LIBOR-3M,1993-01-21,0.07063
GBP-LIBOR-3M,1993-01-22,0.06938
GBP-LIBOR-3M,1993-01-25,0.07125
GBP-LIBOR-3M,1993-01-26,0.06375
GBP-LIBOR-3M,1993-01-27,0.0632
GBP-LIBOR-3M,1993-01-28,0.06313
GBP-LIBOR-3M,1993-01-29,0.06375
GBP-LIBOR-3M,1993-02-01,0.0625
GBP-LIBOR-3M,1993-02-02,0.0625
GBP-LIBOR-3M,1993-02-03,0.06297
GBP-LIBOR-3M,1993-02-04,0.0625
GBP-LIBOR-3M,1993-02-05,0.06125
GBP-LIBOR-3M,1993-02-08,0.06188
GBP-LIBOR-3M,1993-02-09,0.0625
GBP-LIBOR-3M,1993-02-10,0.0625
GBP-LIBOR-3M,1993-02-11,0.06188
GBP-LIBOR-3M,1993-02-12,0.0625
GBP-LIBOR-3M,1993-02-15,0.0625
GBP-LIBOR-3M,1993-02-16,0.0625
GBP-LIBOR-3M,1993-02-17,0.0625
GBP-LIBOR-3M,1993-02-18,0.0625
GBP-LIBOR-3M,1993-02-19,0.0625
GBP-LIBOR-3M,1993-02-22,0.0625
GBP-LIBOR-3M,1993-02-23,0.06188
GBP-LIBOR-3M,1993-02-24,0.06188
GBP-LIBOR-3M,1993-02-25,0.06195
GBP-LIBOR-3M,1993-02-26,0.0625
GBP-LIBOR-3M,1993-03-01,0.06063
GBP-LIBOR-3M,1993-03-02,0.06063
GBP-LIBOR-3M,1993-03-03,0.06125
GBP-LIBOR-3M,1993-03-04,0.06125
GBP-LIBOR-3M,1993-03-05,0.06063
GBP-LIBOR-3M,1993-03-08,0.06
GBP-LIBOR-3M,1993-03-09,0.05992
GBP-LIBOR-3M,1993-03-10,0.06
GBP-LIBOR-3M,1993-03-11,0.0593
GBP-LIBOR-3M,1993-03-12,0.05938
GBP-LIBOR-3M,1993-03-15,0.06
GBP-LIBOR-3M,1993-03-16,0.05992
GBP-LIBOR-3M,1993-03-17,0.06
GBP-LIBOR-3M,1993-03-18,0.06023
GBP-LIBOR-3M,1993-03-19,0.06063
GBP-LIBOR-3M,1993-03-22,0.06125
GBP-LIBOR-3M,1993-03-23,0.0607
GBP-LIBOR-3M,1993-03-24,0.06063
GBP-LIBOR-3M,1993-03-25,0.06063
GBP-LIBOR-3M,1993-03-26,0.06063
GBP-LIBOR-3M,1993-03-29,0.06
GBP-LIBOR-3M,1993-03-30,0.05977
GBP-LIBOR-3M,1993-03-31,0.06
GBP-LIBOR-3M,1993-04-01,0.05977
GBP-LIBOR-3M,1993-04-02,0.05938
GBP-LIBOR-3M,1993-04-05,0.06
GBP-LIBOR-3M,1993-04-06,0.05969
GBP-LIBOR-3M,1993-04-07,0.05938
GBP-LIBOR-3M,1993-04-08,0.05875
GBP-LIBOR-3M,1993-04-13,0.05938
GBP-LIBOR-3M,1993-04-14,0.05938
GBP-LIBOR-3M,1993-04-15,0.06063
GBP-LIBOR-3M,1993-04-16,0.06
GBP-LIBOR-3M,1993-04-19,0.06125
GBP-LIBOR-3M,1993-04-20,0.06063
GBP-LIBOR-3M,1993-04-21,0.06063
GBP-LIBOR-3M,1993-04-22,0.06023
GBP-LIBOR-3M,1993-04-23,0.06063
GBP-LIBOR-3M,1993-04-26,0.06125
GBP-LIBOR-3M,1993-04-27,0.0618
GBP-LIBOR-3M,1993-04-28,0.06125
GBP-LIBOR-3M,1993-04-29,0.06188
GBP-LIBOR-3M,1993-04-30,0.06188
GBP-LIBOR-3M,1993-05-04,0.06125
GBP-LIBOR-3M,1993-05-05,0.06094
GBP-LIBOR-3M,1993-05-06,0.06063
GBP-LIBOR-3M,1993-05-07,0.06
GBP-LIBOR-3M,1993-05-10,0.06
GBP-LIBOR-3M,1993-05-11,0.06
GBP-LIBOR-3M,1993-05-12,0.06
GBP-LIBOR-3M,1993-05-13,0.06063
GBP-LIBOR-3M,1993-05-14,0.06063
GBP-LIBOR-3M,1993-05-17,0.06141
GBP-LIBOR-3M,1993-05-18,0.06125
GBP-LIBOR-3M,1993-05-19,0.06094
GBP-LIBOR-3M,1993-05-20,0.06125
GBP-LIBOR-3M,1993-05-21,0.06063
GBP-LIBOR-3M,1993-05-24,0.06
GBP-LIBOR-3M,1993-05-25,0.06
GBP-LIBOR-3M,1993-05-26,0.06
GBP-LIBOR-3M,1993-05-27,0.05914
GBP-LIBOR-3M,1993-05-28,0.05938
GBP-LIBOR-3M,1993-06-01,0.05875
GBP-LIBOR-3M,1993-06-02,0.05984
GBP-LIBOR-3M,1993-06-03,0.05977
GBP-LIBOR-3M,1993-06-04,0.05938
GBP-LIBOR-3M,1993-06-07,0.06
GBP-LIBOR-3M,1993-06-08,0.06
GBP-LIBOR-3M,1993-06-09,0.05945
GBP-LIBOR-3M,1993-06-10,0.05938
GBP-LIBOR-3M,1993-06-11,0.05938
GBP-LIBOR-3M,1993-06-14,0.05938
GBP-LIBOR-3M,1993-06-15,0.05938
GBP-LIBOR-3M,1993-06-16,0.05938
GBP-LIBOR-3M,1993-06-17,0.05875
GBP-LIBOR-3M,1993-06-18,0.05914
GBP-LIBOR-3M,1993-06-21,0.05938
GBP-LIBOR-3M,1993-06-22,0.05875
GBP-LIBOR-3M,1993-06-23,0.05938
GBP-LIBOR-3M,1993-06-24,0.05938
GBP-LIBOR-3M,1993-06-25,0.05992
GBP-LIBOR-3M,1993-06-28,0.06
GBP-LIBOR-3M,1993-06-29,0.06
GBP-LIBOR-3M,1993-06-30,0.06063
GBP-LIBOR-3M,1993-07-01,0.05938
GBP-LIBOR-3M,1993-07-02,0.05938
GBP-LIBOR-3M,1993-07-05,0.05938
GBP-LIBOR-3M,1993-07-06,0.05938
GBP-LIBOR-3M,1993-07-07,0.06
GBP-LIBOR-3M,1993-07-08,0.06
GBP-LIBOR-3M,1993-07-09,0.06
GBP-LIBOR-3M,1993-07-12,0.06
GBP-LIBOR-3M,1993-07-13,0.06
GBP-LIBOR-3M,1993-07-14,0.06
GBP-LIBOR-3M,1993-07-15,0.06
GBP-LIBOR-3M,1993-07-16,0.06
GBP-LIBOR-3M,1993-07-19,0.06063
GBP-LIBOR-3M,1993-07-20,0.06063
GBP-LIBOR-3M,1993-07-21,0.06063
GBP-LIBOR-3M,1993-07-22,0.06063
GBP-LIBOR-3M,1993-07-23,0.06063
GBP-LIBOR-3M,1993-07-26,0.06063
GBP-LIBOR-3M,1993-07-27,0.06063
GBP-LIBOR-3M,1993-07-28,0.06
GBP-LIBOR-3M,1993-07-29,0.06
GBP-LIBOR-3M,1993-07-30,0.05891
GBP-LIBOR-3M,1993-08-02,0.05867
GBP-LIBOR-3M,1993-08-03,0.05875
GBP-LIBOR-3M,1993-08-04,0.05906
GBP-LIBOR-3M,1993-08-05,0.05875
GBP-LIBOR-3M,1993-08-06,0.05898
GBP-LIBOR-3M,1993-08-09,0.05938
GBP-LIBOR-3M,1993-08-10,0.05938
GBP-LIBOR-3M,1993-08-11,0.05938
GBP-LIBOR-3M,1993-08-12,0.05906
GBP-LIBOR-3M,1993-08-13,0.05914
GBP-LIBOR-3M,1993-08-16,0.05938
GBP-LIBOR-3M,1993-08-17,0.05938
GBP-LIBOR-3M,1993-08-18,0.05922
GBP-LIBOR-3M,1993-08-19,0.05938
GBP-LIBOR-3M,1993-08-20,0.05938
GBP-LIBOR-3M,1993-08-23,0.05883
GBP-LIBOR-3M,1993-08-24,0.05875
GBP-LIBOR-3M,1993-08-25,0.05875
GBP-LIBOR-3M,1993-08-26,0.05875
GBP-LIBOR-3M,1993-08-27,0.05938
GBP-LIBOR-3M,1993-08-31,0.06
GBP-LIBOR-3M,1993-09-01,0.06
GBP-LIBOR-3M,1993-09-02,0.05938
GBP-LIBOR-3M,1993-09-03,0.05938
GBP-LIBOR-3M,1993-09-06,0.05938
GBP-LIBOR-3M,1993-09-07,0.05938
GBP-LIBOR-3M,1993-09-08,0.06
GBP-LIBOR-3M,1993-09-09,0.05938
GBP-LIBOR-3M,1993-09-10,0.05938
GBP-LIBOR-3M,1993-09-13,0.05938
GBP-LIBOR-3M,1993-09-14,0.05945
GBP-LIBOR-3M,1993-09-15,0.05953
GBP-LIBOR-3M,1993-09-16,0.05969
GBP-LIBOR-3M,1993-09-17,0.05938
GBP-LIBOR-3M,1993-09-20,0.05938
GBP-LIBOR-3M,1993-09-21,0.05938
GBP-LIBOR-3M,1993-09-22,0.05938
GBP-LIBOR-3M,1993-09-23,0.05938
GBP-LIBOR-3M,1993-09-24,0.05938
GBP-LIBOR-3M,1993-09-27,0.06
GBP-LIBOR-3M,1993-09-28,0.06
GBP-LIBOR-3M,1993-09-29,0.06
GBP-LIBOR-3M,1993-09-30,0.06063
GBP-LIBOR-3M,1993-10-01,0.06
GBP-LIBOR-3M,1993-10-04,0.05938
GBP-LIBOR-3M,1993-10-05,0.05938
GBP-LIBOR-3M,1993-10-06,0.05938
GBP-LIBOR-3M,1993-10-07,0.05875
GBP-LIBOR-3M,1993-10-08,0.05875
GBP-LIBOR-3M,1993-10-11,0.05898
GBP-LIBOR-3M,1993-10-12,0.05875
GBP-LIBOR-3M,1993-10-13,0.05875
GBP-LIBOR-3M,1993-10-14,0.05813
GBP-LIBOR-3M,1993-10-15,0.05813
GBP-LIBOR-3M,1993-10-18,0.05813
GBP-LIBOR-3M,1993-10-19,0.05813
GBP-LIBOR-3M,1993-10-20,0.0575
GBP-LIBOR-3M,1993-10-21,0.0575
GBP-LIBOR-3M,1993-10-22,0.05563
GBP-LIBOR-3M,1993-10-25,0.05688
GBP-LIBOR-3M,1993-10-26,0.05688
GBP-LIBOR-3M,1993-10-27,0.05688
GBP-LIBOR-3M,1993-10-28,0.0575
GBP-LIBOR-3M,1993-10-29,0.0575
GBP-LIBOR-3M,1993-11-01,0.05813
GBP-LIBOR-3M,1993-11-02,0.0575
GBP-LIBOR-3M,1993-11-03,0.0575
GBP-LIBOR-3M,1993-11-04,0.05688
GBP-LIBOR-3M,1993-11-05,0.05688
GBP-LIBOR-3M,1993-11-08,0.05688
GBP-LIBOR-3M,1993-11-09,0.05688
GBP-LIBOR-3M,1993-11-10,0.05688
GBP-LIBOR-3M,1993-11-11,0.05688
GBP-LIBOR-3M,1993-11-12,0.05688
GBP-LIBOR-3M,1993-11-15,0.05688
GBP-LIBOR-3M,1993-11-16,0.05688
GBP-LIBOR-3M,1993-11-17,0.05625
GBP-LIBOR-3M,1993-11-18,0.05563
GBP-LIBOR-3M,1993-11-19,0.05563
GBP-LIBOR-3M,1993-11-22,0.05563
GBP-LIBOR-3M,1993-11-23,0.05492
GBP-LIBOR-3M,1993-11-24,0.05438
GBP-LIBOR-3M,1993-11-25,0.05375
GBP-LIBOR-3M,1993-11-26,0.05375
GBP-LIBOR-3M,1993-11-29,0.05438
GBP-LIBOR-3M,1993-11-30,0.05438
GBP-LIBOR-3M,1993-12-01,0.05375
GBP-LIBOR-3M,1993-12-02,0.05375
GBP-LIBOR-3M,1993-12-03,0.05313
GBP-LIBOR-3M,1993-12-06,0.0525
GBP-LIBOR-3M,1993-12-07,0.05313
GBP-LIBOR-3M,1993-12-08,0.05313
GBP-LIBOR-3M,1993-12-09,0.05313
GBP-LIBOR-3M,1993-12-10,0.05336
GBP-LIBOR-3M,1993-12-13,0.05422
GBP-LIBOR-3M,1993-12-14,0.05375
GBP-LIBOR-3M,1993-12-15,0.0543
GBP-LIBOR-3M,1993-12-16,0.05438
GBP-LIBOR-3M,1993-12-17,0.05438
GBP-LIBOR-3M,1993-12-20,0.05438
GBP-LIBOR-3M,1993-12-21,0.05453
GBP-LIBOR-3M,1993-12-22,0.055
GBP-LIBOR-3M,1993-12-23,0.05414
GBP-LIBOR-3M,1993-12-24,0.05375
GBP-LIBOR-3M,1993-12-29,0.05375
GBP-LIBOR-3M,1993-12-30,0.05375
GBP-LIBOR-3M,1993-12-31,0.05438
GBP-LIBOR-3M,1994-01-04,0.05438
GBP-LIBOR-3M,1994-01-05,0.05438
GBP-LIBOR-3M,1994-01-06,0.05438
GBP-LIBOR-3M,1994-01-07,0.05438
GBP-LIBOR-3M,1994-01-10,0.05438
GBP-LIBOR-3M,1994-01-11,0.05438
GBP-LIBOR-3M,1994-01-12,0.055
GBP-LIBOR-3M,1994-01-13,0.05438
GBP-LIBOR-3M,1994-01-14,0.05438
GBP-LIBOR-3M,1994-01-17,0.05438
GBP-LIBOR-3M,1994-01-18,0.05438
GBP-LIBOR-3M,1994-01-19,0.05375
GBP-LIBOR-3M,1994-01-20,0.05313
GBP-LIBOR-3M,1994-01-21,0.05438
GBP-LIBOR-3M,1994-01-24,0.05438
GBP-LIBOR-3M,1994-01-25,0.055
GBP-LIBOR-3M,1994-01-26,0.055
GBP-LIBOR-3M,1994-01-27,0.055
GBP-LIBOR-3M,1994-01-28,0.05438
GBP-LIBOR-3M,1994-01-31,0.055
GBP-LIBOR-3M,1994-02-01,0.05438
GBP-LIBOR-3M,1994-02-02,0.05438
GBP-LIBOR-3M,1994-02-03,0.05438
GBP-LIBOR-3M,1994-02-04,0.05438
GBP-LIBOR-3M,1994-02-07,0.055
GBP-LIBOR-3M,1994-02-08,0.0525
GBP-LIBOR-3M,1994-02-09,0.0525
GBP-LIBOR-3M,1994-02-10,0.05242
GBP-LIBOR-3M,1994-02-11,0.05234
GBP-LIBOR-3M,1994-02-14,0.0525
GBP-LIBOR-3M,1994-02-15,0.05242
GBP-LIBOR-3M,1994-02-16,0.05188
GBP-LIBOR-3M,1994-02-17,0.05125
GBP-LIBOR-3M,1994-02-18,0.05125
GBP-LIBOR-3M,1994-02-21,0.05172
GBP-LIBOR-3M,1994-02-22,0.05125
GBP-LIBOR-3M,1994-02-23,0.05188
GBP-LIBOR-3M,1994-02-24,0.05188
GBP-LIBOR-3M,1994-02-25,0.0525
GBP-LIBOR-3M,1994-02-28,0.05188
GBP-LIBOR-3M,1994-03-01,0.05188
GBP-LIBOR-3M,1994-03-02,0.05188
GBP-LIBOR-3M,1994-03-03,0.05164
GBP-LIBOR-3M,1994-03-04,0.05188
GBP-LIBOR-3M,1994-03-07,0.05156
GBP-LIBOR-3M,1994-03-08,0.05125
GBP-LIBOR-3M,1994-03-09,0.05188
GBP-LIBOR-3M,1994-03-10,0.05148
GBP-LIBOR-3M,1994-03-11,0.05141
GBP-LIBOR-3M,1994-03-14,0.05188
GBP-LIBOR-3M,1994-03-15,0.05188
GBP-LIBOR-3M,1994-03-16,0.05188
GBP-LIBOR-3M,1994-03-17,0.05188
GBP-LIBOR-3M,1994-03-18,0.05188
GBP-LIBOR-3M,1994-03-21,0.0525
GBP-LIBOR-3M,1994-03-22,0.0525
GBP-LIBOR-3M,1994-03-23,0.05188
GBP-LIBOR-3M,1994-03-24,0.0525
GBP-LIBOR-3M,1994-03-25,0.05352
GBP-LIBOR-3M,1994-03-28,0.05375
GBP-LIBOR-3M,1994-03-29,0.05367
